GISJOIN,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area
G20000225,"20","00225","02583496","2000225",Ada,Ada CDP,"57",U1,N,N,G4210,S,6580260.00000000000,0.00000000000,"+39.1621996","-097.8859477",11486.50144540000,6580261.78502000030
G20000325,"20","00325","02393883","2000325",Admire,Admire city,"25",C1,N,N,G4110,A,836798.00000000000,0.00000000000,"+38.6409949","-096.1020087",3669.72283199000,836797.21807900001
G20000475,"20","00475","02393890","2000475",Agenda,Agenda city,"25",C1,N,N,G4110,A,448549.00000000000,0.00000000000,"+39.7065672","-097.4322389",3738.58110489000,448549.81806399999
G20001275,"20","01275","02393921","2001275",Allen,Allen city,"25",C1,N,N,G4110,A,715808.00000000000,0.00000000000,"+38.6551225","-096.1696355",3563.01179438000,715808.79735300003
G20001350,"20","01350","02393926","2001350",Alma,Alma city,"25",C1,N,N,G4110,A,1514197.00000000000,37583.00000000000,"+39.0156813","-096.2870964",9656.74503771000,1551785.55703000003
G20001600,"20","01600","02393938","2001600",Alton,Alton city,"25",C1,N,N,G4110,A,801416.00000000000,0.00000000000,"+39.4678040","-098.9486390",4038.38787160000,801417.60055099998
G20001675,"20","01675","02393946","2001675",Americus,Americus city,"25",C1,N,N,G4110,A,2804809.00000000000,31050.00000000000,"+38.5063849","-096.2612819",8248.83888215000,2835854.64699999988
G20001975,"20","01975","00485540","2001975",Anthony,Anthony city,"25",C5,N,N,G4110,A,8345180.00000000000,458153.00000000000,"+37.1585331","-098.0427758",42349.32176530001,8803322.21240000054
G20002250,"20","02250","02393981","2002250",Argonia,Argonia city,"25",C1,N,N,G4110,A,1807690.00000000000,0.00000000000,"+37.2678762","-097.7629391",9051.65490685000,1807684.29108000011
G20002675,"20","02675","02393999","2002675",Ashland,Ashland city,"25",C1,N,N,G4110,A,4379602.00000000000,0.00000000000,"+37.1866610","-099.7696711",12711.36541970000,4379598.60737000033
G20002850,"20","02850","02394006","2002850",Assaria,Assaria city,"25",C1,N,N,G4110,A,604944.00000000000,0.00000000000,"+38.6802029","-097.6041423",3759.63050906000,604943.02105800004
G20003050,"20","03050","02394016","2003050",Atlanta,Atlanta city,"25",C1,N,N,G4110,A,1239365.00000000000,0.00000000000,"+37.4357375","-096.7669778",4564.87205375000,1239364.51716000005
G20003800,"20","03800","02804655","2003800",Bala,Bala CDP,"57",U1,N,N,G4210,S,1111475.00000000000,0.00000000000,"+39.3108293","-096.9503922",4703.06667143000,1111473.07257000008
G20004225,"20","04225","02394062","2004225",Barnard,Barnard city,"25",C1,N,N,G4110,A,577264.00000000000,0.00000000000,"+39.1891709","-098.0442515",3615.07844150000,577262.99194400001
G20004250,"20","04250","02394063","2004250",Barnes,Barnes city,"25",C1,N,N,G4110,A,440544.00000000000,16687.00000000000,"+39.7115508","-096.8734042",4405.32922879000,457231.59435000003
G20004350,"20","04350","02394072","2004350",Bartlett,Bartlett city,"25",C1,N,N,G4110,A,343312.00000000000,187.00000000000,"+37.0548602","-095.2115688",2522.80385486000,343497.84411200002
G20004450,"20","04450","02394075","2004450",Bassett,Bassett city,"25",C1,N,N,G4110,A,173169.00000000000,78380.00000000000,"+37.9072060","-095.4056506",3367.16222757000,251549.97068000000
G20004925,"20","04925","02806453","2004925",Beaumont,Beaumont CDP,"57",U1,N,N,G4210,S,1435201.00000000000,17747.00000000000,"+37.6559754","-096.5318138",5469.20714481000,1452946.18204999994
G20005500,"20","05500","02394114","2005500",Belle Plaine,Belle Plaine city,"25",C1,N,N,G4110,A,2150497.00000000000,0.00000000000,"+37.3934285","-097.2795482",9160.55049821000,2150499.65042999992
G20005600,"20","05600","00485546","2005600",Belleville,Belleville city,"25",C5,N,N,G4110,A,5324509.00000000000,97235.00000000000,"+39.8243366","-097.6338554",23117.51404260000,5421746.26238999981
G20006000,"20","06000","02394132","2006000",Benedict,Benedict city,"25",C1,N,N,G4110,A,378672.00000000000,0.00000000000,"+37.6268832","-095.7434829",3238.21472830000,378671.40779999999
G20006125,"20","06125","02394139","2006125",Bentley,Bentley city,"25",C1,N,N,G4110,A,786120.00000000000,0.00000000000,"+37.8867616","-097.5147116",5071.31141672000,786119.76845500001
G20006275,"20","06275","02394147","2006275",Bern,Bern city,"25",C1,N,N,G4110,A,736823.00000000000,0.00000000000,"+39.9614154","-095.9710647",4431.41418383000,736823.54006300005
G20006500,"20","06500","02394158","2006500",Beverly,Beverly city,"25",C1,N,N,G4110,A,516345.00000000000,0.00000000000,"+39.0138315","-097.9754542",3601.52614229000,516345.13689999998
G20006825,"20","06825","02394172","2006825",Bird City,Bird City city,"25",C1,N,N,G4110,A,5869491.00000000000,0.00000000000,"+39.7495137","-101.5327651",9680.42290096000,5869488.97936000023
G20007600,"20","07600","02394204","2007600",Blue Mound,Blue Mound city,"25",C1,N,N,G4110,A,1647683.00000000000,4836.00000000000,"+38.0893572","-095.0099263",5578.39902980000,1652518.91793000000
G20007775,"20","07775","02394208","2007775",Bluff City,Bluff City city,"25",C1,N,N,G4110,A,1310530.00000000000,0.00000000000,"+37.0761158","-097.8747005",4584.62781401000,1310532.12066000002
G20007825,"20","07825","02394214","2007825",Bogue,Bogue city,"25",C1,N,N,G4110,A,671320.00000000000,0.00000000000,"+39.3595222","-099.6873900",3388.84959931000,671322.24693699996
G20008450,"20","08450","02806459","2008450",Bridgeport,Bridgeport CDP,"57",U1,N,N,G4210,S,539287.00000000000,0.00000000000,"+38.6271396","-097.6140038",3328.95898860000,539287.96395799995
G20008475,"20","08475","02393424","2008475",Bronson,Bronson city,"25",C1,N,N,G4110,A,1156885.00000000000,572.00000000000,"+37.8958065","-095.0731127",5920.53835641000,1157457.11318000010
G20008675,"20","08675","02393437","2008675",Brownell,Brownell city,"25",C1,N,N,G4110,A,513174.00000000000,0.00000000000,"+38.6406194","-099.7442750",3485.58601046000,513172.17951900000
G20009000,"20","09000","02393449","2009000",Bucklin,Bucklin city,"25",C1,N,N,G4110,A,1489942.00000000000,70012.00000000000,"+37.5486469","-099.6344185",6745.91538903000,1559955.86370999995
G20009200,"20","09200","02393460","2009200",Buhler,Buhler city,"25",C1,N,N,G4110,A,1854424.00000000000,0.00000000000,"+38.1384261","-097.7705686",8849.86305959000,1854420.36812000000
G20009300,"20","09300","02804503","2009300",Burdick,Burdick CDP,"57",U1,N,N,G4210,S,2605722.00000000000,0.00000000000,"+38.5589434","-096.8472436",6458.74712922000,2605719.94285999984
G20009400,"20","09400","00485549","2009400",Burlington,Burlington city,"25",C5,N,N,G4110,A,5719914.00000000000,42991.00000000000,"+38.1932893","-095.7454278",24977.92730700000,5762906.09338000044
G20009450,"20","09450","02393471","2009450",Burns,Burns city,"25",C1,N,N,G4110,A,891262.00000000000,0.00000000000,"+38.0897378","-096.8876681",5647.36353785000,891266.67207199999
G20009525,"20","09525","02393473","2009525",Burr Oak,Burr Oak city,"25",C1,N,N,G4110,A,2132378.00000000000,10238.00000000000,"+39.8703470","-098.3057081",8561.74307432000,2142617.59615000011
G20009575,"20","09575","02393474","2009575",Burrton,Burrton city,"25",C1,N,N,G4110,A,2296775.00000000000,0.00000000000,"+38.0237192","-097.6714518",7239.69713817000,2296778.23118000012
G20009675,"20","09675","02393479","2009675",Bushong,Bushong city,"25",C1,N,N,G4110,A,392602.00000000000,0.00000000000,"+38.6427996","-096.2567348",2588.19560675000,392602.25572299998
G20009900,"20","09900","00485550","2009900",Caldwell,Caldwell city,"25",C5,N,N,G4110,A,2768404.00000000000,0.00000000000,"+37.0350092","-097.6088676",7955.28075834000,2768409.68750000000
G20010675,"20","10675","02393748","2010675",Carlton,Carlton city,"25",C1,N,N,G4110,A,440560.00000000000,0.00000000000,"+38.6866630","-097.2931593",2776.02290553000,440560.81752799999
G20011325,"20","11325","02393773","2011325",Cedar,Cedar city,"25",C1,N,N,G4110,A,462020.00000000000,0.00000000000,"+39.6571204","-098.9401782",3281.45363717000,462021.47489600000
G20011450,"20","11450","02393777","2011450",Cedar Vale,Cedar Vale city,"25",C1,N,N,G4110,A,1952832.00000000000,2095.00000000000,"+37.1051346","-096.5026231",7232.32632655000,1954926.54379000003
G20012425,"20","12425","02393790","2012425",Centralia,Centralia city,"25",C1,N,N,G4110,A,1174591.00000000000,257.00000000000,"+39.7244128","-096.1309550",5837.05569094000,1174841.89430000004
G20012675,"20","12675","02393812","2012675",Chautauqua,Chautauqua city,"25",C1,N,N,G4110,A,1099107.00000000000,718.00000000000,"+37.0238970","-096.1771437",4585.17082883000,1099825.53187999991
G20012950,"20","12950","00485554","2012950",Chetopa,Chetopa city,"25",C5,N,N,G4110,A,3532610.00000000000,204849.00000000000,"+37.0374374","-095.0922495",13559.89552250000,3737466.63085999992
G20013375,"20","13375","02393528","2013375",Circleville,Circleville city,"25",C1,N,N,G4110,A,655780.00000000000,0.00000000000,"+39.5094367","-095.8556744",3615.87196260000,655779.87932700000
G20013625,"20","13625","00485555","2013625",Clay Center,Clay Center city,"25",C5,N,N,G4110,A,8264003.00000000000,5894.00000000000,"+39.3811819","-097.1273715",31281.17052400000,8269900.51425999962
G20013925,"20","13925","02393555","2013925",Clearwater,Clearwater city,"25",C1,N,N,G4110,A,5017970.00000000000,0.00000000000,"+37.5095844","-097.4974823",26008.98701090000,5017970.23849999998
G20014200,"20","14200","02393563","2014200",Clifton,Clifton city,"25",C1,N,N,G4110,A,1057826.00000000000,0.00000000000,"+39.5680948","-097.2805516",6879.06972161000,1057827.03165000002
G20014275,"20","14275","02393566","2014275",Climax,Climax city,"25",C1,N,N,G4110,A,310335.00000000000,0.00000000000,"+37.7191681","-096.2240321",2614.91304740000,310336.25891300000
G20014475,"20","14475","02393578","2014475",Clyde,Clyde city,"25",C1,N,N,G4110,A,1742016.00000000000,0.00000000000,"+39.5918304","-097.4002123",8123.05089677000,1742015.79389000009
G20014575,"20","14575","02804531","2014575",Codell,Codell CDP,"57",U1,N,N,G4210,S,1947940.00000000000,0.00000000000,"+39.1953784","-099.1701226",7992.85957602000,1947938.54590000003
G20014700,"20","14700","02393591","2014700",Coldwater,Coldwater city,"25",C1,N,N,G4110,A,6635968.00000000000,871705.00000000000,"+37.2675428","-099.3234003",21803.85314390000,7507673.82608000003
G20014950,"20","14950","02393603","2014950",Colony,Colony city,"25",C1,N,N,G4110,A,1253544.00000000000,1281.00000000000,"+38.0728386","-095.3622249",7610.59859416000,1254829.31003000005
G20015325,"20","15325","02393624","2015325",Conway Springs,Conway Springs city,"25",C1,N,N,G4110,A,2555879.00000000000,0.00000000000,"+37.3898615","-097.6429417",15869.45595050000,2555881.26022000005
G20015725,"20","15725","02393637","2015725",Corning,Corning city,"25",C1,N,N,G4110,A,787144.00000000000,0.00000000000,"+39.6570894","-096.0287888",4322.58810293000,787142.05860100000
G20015900,"20","15900","02393648","2015900",Cottonwood Falls,Cottonwood Falls city,"25",C1,N,N,G4110,A,1668225.00000000000,15662.00000000000,"+38.3682110","-096.5427551",7261.55001978000,1683883.86299000005
G20015925,"20","15925","00485560","2015925",Council Grove,Council Grove city,"25",C5,N,N,G4110,A,5530703.00000000000,192223.00000000000,"+38.6631487","-096.4917824",21385.00076240000,5722933.35130000021
G20016150,"20","16150","02393658","2016150",Coyville,Coyville city,"25",C1,N,N,G4110,A,697546.00000000000,0.00000000000,"+37.6872403","-095.8959383",4615.52885648000,697547.71673600003
G20016625,"20","16625","02393691","2016625",Cuba,Cuba city,"25",C1,N,N,G4110,A,747156.00000000000,0.00000000000,"+39.8023462","-097.4574217",4478.59276459000,747155.80208800000
G20016700,"20","16700","02393693","2016700",Culver,Culver city,"25",C1,N,N,G4110,A,461200.00000000000,0.00000000000,"+38.9701591","-097.7590780",3146.79033507000,461199.50046499999
G20016975,"20","16975","02393710","2016975",Damar,Damar city,"25",C1,N,N,G4110,A,493431.00000000000,0.00000000000,"+39.3191519","-099.5844592",3201.09717100000,493431.97433200001
G20017625,"20","17625","02394515","2017625",Denison,Denison city,"25",C1,N,N,G4110,A,290947.00000000000,0.00000000000,"+39.3937945","-095.6284508",2376.70704454000,290946.35940800002
G20017675,"20","17675","02804492","2017675",Dennis,Dennis CDP,"57",U1,N,N,G4210,S,3903360.00000000000,613.00000000000,"+37.3486347","-095.4030997",8016.26804371000,3903973.02173000015
G20017900,"20","17900","02804482","2017900",Devon,Devon CDP,"57",U1,N,N,G4210,S,1826104.00000000000,18002.00000000000,"+37.9222481","-094.8153085",7363.80740233000,1844103.62192000006
G20017925,"20","17925","02394531","2017925",Dexter,Dexter city,"25",C1,N,N,G4110,A,718589.00000000000,0.00000000000,"+37.1795671","-096.7160395",5308.51416352000,718589.75910100003
G20018950,"20","18950","02394578","2018950",Dunlap,Dunlap city,"25",C1,N,N,G4110,A,638263.00000000000,0.00000000000,"+38.5762863","-096.3675679",3214.85247864000,638263.13850600005
G20019600,"20","19600","02394611","2019600",Easton,Easton city,"25",C1,N,N,G4110,A,434529.00000000000,0.00000000000,"+39.3455819","-095.1171733",5080.78413616000,434530.89431300003
G20019875,"20","19875","02394623","2019875",Edmond,Edmond city,"25",C1,N,N,G4110,A,429559.00000000000,0.00000000000,"+39.6271443","-099.8198647",3210.22360452000,429558.55189599999
G20019900,"20","19900","02394625","2019900",Edna,Edna city,"25",C1,N,N,G4110,A,1019246.00000000000,0.00000000000,"+37.0584850","-095.3591754",8138.76798339000,1019242.70849999995
G20020025,"20","20025","02394629","2020025",Effingham,Effingham city,"25",C1,N,N,G4110,A,1603690.00000000000,0.00000000000,"+39.5229087","-095.3969190",7557.60638332000,1603690.94775000005
G20020125,"20","20125","02394644","2020125",Elgin,Elgin city,"25",C1,N,N,G4110,A,504891.00000000000,1809.00000000000,"+37.0016449","-096.2806469",3183.56665034000,506701.76601899997
G20020250,"20","20250","02394647","2020250",Elk City,Elk City city,"25",C1,N,N,G4110,A,875895.00000000000,2059.00000000000,"+37.2890833","-095.9103166",5242.28976366000,877954.57805000001
G20021350,"20","21350","02394693","2021350",Englewood,Englewood city,"25",C1,N,N,G4110,A,2921974.00000000000,0.00000000000,"+37.0404488","-099.9876162",7463.75597195000,2921971.64445000002
G20021500,"20","21500","02394698","2021500",Erie,Erie city,"25",C1,N,N,G4110,A,3283673.00000000000,0.00000000000,"+37.5716610","-095.2417911",10900.99559780000,3283672.83887000009
G20021650,"20","21650","02394701","2021650",Eskridge,Eskridge city,"25",C1,N,N,G4110,A,1340066.00000000000,612.00000000000,"+38.8595085","-096.1052616",5499.42329332000,1340674.55307999998
G20021800,"20","21800","00485572","2021800",Eureka,Eureka city,"25",C5,N,N,G4110,A,5930952.00000000000,0.00000000000,"+37.8260468","-096.2890005",20661.13265360000,5930961.78153999988
G20022425,"20","22425","02394736","2022425",Fairview,Fairview city,"25",C1,N,N,G4110,A,888211.00000000000,0.00000000000,"+39.8395793","-095.7281011",5814.53002727000,888211.99282599997
G20022775,"20","22775","02394739","2022775",Fall River,Fall River city,"25",C1,N,N,G4110,A,570162.00000000000,0.00000000000,"+37.6077717","-096.0285548",2984.24159319000,570163.87538600003
G20022900,"20","22900","02583499","2022900",Falun,Falun CDP,"57",U1,N,N,G4210,S,2871777.00000000000,0.00000000000,"+38.6744490","-097.7511446",7004.41055330000,2871779.17943000002
G20023600,"20","23600","00485574","2023600",Florence,Florence city,"25",C5,N,N,G4110,A,1984664.00000000000,4157.00000000000,"+38.2430748","-096.9291548",8249.42845913000,1988820.09875999996
G20023725,"20","23725","02394785","2023725",Ford,Ford city,"25",C1,N,N,G4110,A,1096259.00000000000,0.00000000000,"+37.6366516","-099.7537784",4479.65877903000,1096257.61724000005
G20025150,"20","25150","02394843","2025150",Galesburg,Galesburg city,"25",C1,N,N,G4110,A,453954.00000000000,0.00000000000,"+37.4721239","-095.3563303",3339.19065534000,453953.94221200002
G20025975,"20","25975","02394865","2025975",Gas,Gas city,"25",C1,N,N,G4110,A,1863958.00000000000,1578.00000000000,"+37.9225701","-095.3449559",6977.41611965000,1865536.02047999995
G20026000,"20","26000","02394869","2026000",Gaylord,Gaylord city,"25",C1,N,N,G4110,A,660526.00000000000,0.00000000000,"+39.6462681","-098.8473106",4369.71064194000,660525.14343299996
G20026200,"20","26200","02394886","2026200",Geuda Springs,Geuda Springs city,"25",C1,N,N,G4110,A,891538.00000000000,0.00000000000,"+37.1114472","-097.1504469",6293.19688794000,891535.16297099995
G20026325,"20","26325","02394906","2026325",Glade,Glade city,"25",C1,N,N,G4110,A,693510.00000000000,0.00000000000,"+39.6837449","-099.3115573",4361.32923492000,693505.09652000002
G20026775,"20","26775","02394921","2026775",Goff,Goff city,"25",C1,N,N,G4110,A,532714.00000000000,0.00000000000,"+39.6641159","-095.9317618",4233.62067358000,532712.02879899996
G20028425,"20","28425","02394974","2028425",Green,Green city,"25",C1,N,N,G4110,A,505140.00000000000,0.00000000000,"+39.4301238","-096.9998958",4274.34182577000,505141.26465799997
G20028625,"20","28625","02394991","2028625",Greenleaf,Greenleaf city,"25",C1,N,N,G4110,A,1171690.00000000000,3832.00000000000,"+39.7267056","-096.9798272",6575.79478564000,1175517.95501999999
G20028850,"20","28850","02394250","2028850",Gridley,Gridley city,"25",C1,N,N,G4110,A,1108728.00000000000,159079.00000000000,"+38.1010498","-095.8815409",7533.70177049000,1267809.23537999997
G20029250,"20","29250","02394263","2029250",Gypsum,Gypsum city,"25",C1,N,N,G4110,A,968591.00000000000,0.00000000000,"+38.7057752","-097.4266231",4745.52233314000,968590.94706000003
G20029400,"20","29400","02394265","2029400",Haddam,Haddam city,"25",C1,N,N,G4110,A,887327.00000000000,0.00000000000,"+39.8552821","-097.3042616",6397.83455574000,887329.60877100006
G20029675,"20","29675","02394278","2029675",Hamilton,Hamilton city,"25",C1,N,N,G4110,A,809104.00000000000,0.00000000000,"+37.9805833","-096.1638364",4124.39163788000,809100.91461900005
G20029875,"20","29875","02394289","2029875",Hanover,Hanover city,"25",C1,N,N,G4110,A,1552307.00000000000,0.00000000000,"+39.8931699","-096.8750671",10664.22811370000,1552305.43840999994
G20030000,"20","30000","02394296","2030000",Hardtner,Hardtner city,"25",C1,N,N,G4110,A,712624.00000000000,0.00000000000,"+37.0144170","-098.6491781",3691.16101997000,712624.23686299997
G20030175,"20","30175","00485587","2030175",Harper,Harper city,"25",C5,N,N,G4110,A,4203447.00000000000,0.00000000000,"+37.2850723","-098.0275921",16417.41780130000,4203445.45760000031
G20030250,"20","30250","02629159","2030250",Harris,Harris CDP,"57",U1,N,N,G4210,S,917638.00000000000,23982.00000000000,"+38.3208364","-095.4474591",5017.16695147000,941622.57324099995
G20030475,"20","30475","02394308","2030475",Hartford,Hartford city,"25",C1,N,N,G4110,A,1025376.00000000000,0.00000000000,"+38.3083781","-095.9566494",5463.68740348000,1025372.15417999995
G20030575,"20","30575","02394319","2030575",Harveyville,Harveyville city,"25",C1,N,N,G4110,A,330187.00000000000,45.00000000000,"+38.7891166","-095.9625232",4354.01097293000,330230.76182700001
G20030775,"20","30775","02394327","2030775",Havensville,Havensville city,"25",C1,N,N,G4110,A,375616.00000000000,0.00000000000,"+39.5112281","-096.0763520",2965.64191459000,375613.13023800001
G20031150,"20","31150","02394340","2031150",Hazelton,Hazelton city,"25",C1,N,N,G4110,A,1535447.00000000000,0.00000000000,"+37.0894468","-098.4015411",5930.40556803000,1535444.46185000008
G20031200,"20","31200","02629160","2031200",Healy,Healy CDP,"57",U1,N,N,G4210,S,8961989.00000000000,0.00000000000,"+38.6030416","-100.6175901",14535.16707630000,8961992.36071000062
G20031375,"20","31375","02394357","2031375",Hepler,Hepler city,"25",C1,N,N,G4110,A,2587914.00000000000,21813.00000000000,"+37.6633983","-094.9699674",6455.40799737000,2609721.60951999994
G20032175,"20","32175","02394380","2032175",Hill City,Hill City city,"25",C1,N,N,G4110,A,2599815.00000000000,0.00000000000,"+39.3670666","-099.8460410",9633.67758076000,2599814.84781000018
G20032275,"20","32275","00485592","2032275",Hillsboro,Hillsboro city,"25",C5,N,N,G4110,A,6318994.00000000000,36527.00000000000,"+38.3526521","-097.1995722",19216.25353460000,6355522.88081000093
G20032825,"20","32825","00485594","2032825",Holton,Holton city,"25",C5,N,N,G4110,A,6930795.00000000000,215243.00000000000,"+39.4698613","-095.7325554",23093.96011790000,7146034.46557000093
